Date,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Opp_eFG%.1,Opp_TOV%,DRB%,Opp_FT/FGA
2023-01-13,Nebraska,116.52000000000001,96.08,62.9,0.34459999999999996,0.46319999999999995,0.5786,60.660000000000004,61.56,7.959999999999999,11.8,0.5454000000000001,15.3,42.02,0.2508,0.4742,12.74,77.74,0.10619999999999999
2023-01-16,Michigan State,112.66,101.9,61.98,0.32219999999999993,0.4168,0.5700000000000001,56.839999999999996,65.3,8.1,8.120000000000001,0.5294000000000001,16.1,37.7,0.2514,0.5094000000000001,12.819999999999999,74.8,0.09179999999999999
2023-01-19,Minnesota,111.4,93.44,62.2,0.21600000000000003,0.3762,0.5681999999999999,58.21999999999999,63.36,8.72,8.120000000000001,0.5374000000000001,15.959999999999999,35.7,0.179,0.47940000000000005,14.059999999999999,78.64,0.07200000000000001
2023-01-22,Maryland,107.2,88.91999999999999,62.28000000000001,0.2508,0.3194,0.5508,59.82000000000001,64.36,8.379999999999999,11.280000000000001,0.5096,15.86,37.42,0.213,0.4486,14.52,80.02000000000001,0.082
2023-01-26,Michigan,105.8,90.14000000000001,62.82000000000001,0.30579999999999996,0.3032,0.5486,59.46,57.919999999999995,7.7,10.540000000000001,0.5025999999999999,16.1,35.14,0.2556,0.45519999999999994,13.959999999999999,80.80000000000001,0.10300000000000001
2023-01-29,Michigan State,104.43999999999998,90.0,64.02000000000001,0.30460000000000004,0.2502,0.5424,58.2,61.96,7.2,9.440000000000001,0.505,14.940000000000001,32.56,0.2354,0.4614,14.919999999999998,82.8,0.13699999999999998
2023-02-01,Penn State,110.58,89.67999999999999,63.54,0.2864,0.32459999999999994,0.5666,62.17999999999999,60.08,7.279999999999999,9.919999999999998,0.5398000000000001,14.14,35.220000000000006,0.2102,0.46340000000000003,13.98,86.98,0.122
2023-02-04,Indiana,114.28,101.8,63.720000000000006,0.3356,0.3326,0.5778000000000001,62.94,56.580000000000005,6.640000000000001,8.92,0.5502,14.719999999999999,40.599999999999994,0.2384,0.5090000000000001,12.16,83.82000000000001,0.16340000000000002
2023-02-09,Iowa,119.74000000000001,104.34,65.53999999999999,0.3064,0.3726,0.6144000000000001,63.4,56.30000000000001,6.5200000000000005,7.7200000000000015,0.596,14.9,39.480000000000004,0.21340000000000003,0.5266,11.420000000000002,85.42,0.15360000000000001
2023-02-12,Northwestern,114.6,102.52000000000001,65.62,0.32859999999999995,0.4182,0.5878,62.1,68.76,7.139999999999999,8.32,0.561,15.4,38.88,0.23020000000000004,0.5124,12.16,83.85999999999999,0.173
2023-02-16,Maryland,109.62,106.97999999999999,64.26,0.29279999999999995,0.41159999999999997,0.574,58.2,64.28,6.9799999999999995,9.639999999999999,0.541,15.559999999999999,34.519999999999996,0.22080000000000002,0.51,10.7,78.7,0.1804
2023-02-19,Ohio State,107.34,103.3,65.6,0.3418,0.358,0.567,58.519999999999996,62.56,7.06,9.64,0.5267999999999999,16.599999999999998,36.519999999999996,0.2622,0.49139999999999995,11.280000000000001,77.10000000000001,0.1908
2023-02-25,Indiana,105.16,101.9,66.38,0.387,0.3678,0.5434,57.94,65.86,7.56,9.66,0.49239999999999995,14.920000000000002,34.64,0.29700000000000004,0.49240000000000006,11.26,79.28,0.17099999999999999
2023-03-02,Wisconsin,102.72,102.66000000000001,63.779999999999994,0.42200000000000004,0.35700000000000004,0.5224,57.48,62.3,7.76,8.28,0.4742,14.2,33.760000000000005,0.3062,0.4918,11.3,78.76,0.1708
2023-03-05,Illinois,108.52000000000001,105.1,63.660000000000004,0.42539999999999994,0.33140000000000003,0.5376000000000001,57.14,56.660000000000004,9.62,7.340000000000001,0.4968,13.180000000000001,37.14,0.3008,0.5126,12.6,76.36,0.1848
2023-03-10,Rutgers,113.1,103.4,64.02000000000001,0.5002,0.3646,0.5559999999999999,60.11999999999999,62.120000000000005,8.919999999999998,6.359999999999999,0.5134000000000001,14.02,44.0,0.34959999999999997,0.4991999999999999,11.88,75.17999999999999,0.1648
2023-03-11,Ohio State,112.88,107.04,63.88000000000001,0.476,0.3572,0.55,57.9,63.120000000000005,7.720000000000001,6.12,0.5090000000000001,12.819999999999999,40.160000000000004,0.33039999999999997,0.514,11.4,74.9,0.1892
2023-03-12,Penn State,112.6,103.84,63.2,0.43579999999999997,0.37459999999999993,0.5536,57.1,63.64,7.5,4.82,0.5182,12.34,37.8,0.3026,0.5008,12.440000000000001,76.02000000000001,0.21139999999999998
2023-03-17,Fairleigh Dickinson,108.46,101.9,64.78,0.4324,0.3936,0.5357999999999999,55.720000000000006,70.26000000000002,7.359999999999999,7.32,0.4910000000000001,13.439999999999998,37.14,0.3134,0.493,12.780000000000001,74.46000000000001,0.22000000000000003
