rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
84,USC,P12,7-7,111.657615246088,64,102.0204182352,126,0.738471340411151,84,14.5547499443789,16.4452500556211,8.55474994437893,11.4452500556211,1-2,0.590530415725901,0.578519000872795,0.63457227018729,0.682680507997278,0.578519000872795,0.739969336915744,0.717526061474372,0.776628605243858,106.918587097468,102.227345832333,108.556526471333,99.6632843220972,107.838682868375,109.949903551384,113.706564507701,108.106007188431,0.641263351493208,4,-0.100514594903354,226,242,212.725,1.06240451286873,1.13761899165589,0.758568819279589,0.333333333333333,-2.80179775915063,157,321,71.2657070678192
85,Liberty,CUSA,11-4,111.460542078713,67,102.09011660698,130,0.732994580273988,85,23.012794004502,7.987205995498,12.012794004502,3.987205995498,0-0,0.430341217054313,0.430341217054313,0,0.435058837006603,0.430341217054313,0.439481605711874,0.868356973016225,0.837282281424631,105.83030853226,104.121100067151,102.293875986657,102.823985930104,0,0,100.122831411364,114.106031054239,0.181919089746452,2,0.0261072754211305,0,0,0,0,0,0.439481605711874,0,-0.771353302467506,78,134,64.5859574813731
86,Richmond,A10,8-5,107.016067269366,127,98.0575789662691,61,0.732114561709438,86,18.7224896101761,12.2775103898239,10.7224896101761,7.27751038982391,0-0,0.461939883822149,0.461939883822149,0,0.558415977070155,0.461939883822149,0.628093155527048,0.822119222492822,0.830192427976732,102.903962968446,105.337540577516,105.831677988799,103.856112269034,0,0,109.246159425551,103.264257329072,0.656467681897501,2,-0.0625187184584826,0,0,0,0,0,0.628093155527048,0,-1.95777759504009,121,281,68.3726298835033
87,Oklahoma St.,B12,8-5,106.357719840187,137,97.5924958028847,55,0.728907458228846,87,13.7406647197918,17.2593352802082,5.74066471979179,12.2593352802082,0-0,0.42582151994141,0.42582151994141,0,0.67018092127022,0.42582151994141,0.846662711118805,0.693514051623983,0.881587816973717,102.254560947329,105.405251894539,107.919686773013,99.2194324495124,0,0,103.939229423268,105.539373976236,0.45618924994424,1,-0.134530025816913,0,0,0,0,0,0.846662711118805,0,-2.80009102490032,156,344,68.9065870644925
88,Northern Iowa,MVC,7-7,112.370177414017,51,103.314773989277,155,0.724363264947296,88,17.851078292202,13.148921707798,11.851078292202,8.14892170779798,1-2,0.562367229500774,0.548960842232807,0.611523982816654,0.565151622889952,0.548960842232807,0.574056552251382,0.818474736035905,0.788045240179527,107.028326355423,102.487213145727,106.257256817669,102.787005059401,107.363438155047,109.307635195046,116.926224741047,105.824199295842,0.759014756480277,3,-0.0921583818744887,223,243,215.2,1.03624535315985,1.12918215613383,0.567444652739863,0.333333333333333,-2.97334010565176,169,311,67.2217417620063
89,George Mason,A10,12-2,108.856878556724,99,100.09736265868,90,0.724070298659939,89,22.0213147640594,8.97868523594058,11.0213147640594,6.97868523594058,1-0,0.416311023013168,0.412616278267911,0.464342704701514,0.530856910086762,0.412616278267911,0.616252921955933,0.837660003681144,0.86855959144868,104.833750137987,107.085795390449,106.338261845675,104.402320621367,105.65596149877,97.515467912341,109.472791446479,109.001914899396,0.512390404677467,1,0.119070578646145,77,62,66.2,1.1631419939577,0.936555891238671,0.625188817088546,1,0.499628577402491,42,25,66.113448734084
90,Duquesne,A10,9-4,111.185506353759,68,102.397285742892,136,0.720492933521344,90,19.4845993548596,11.5154006451404,9.54942936689203,8.45057063310797,0-1,0.519848187873846,0.496040343214585,0.805542323784979,0.572320805805935,0.47282079868081,0.64418192206297,0.814482234977784,0.869948290957253,105.780248532247,102.995636925766,106.761342585965,102.71795168229,93.1060527067024,100.917424745542,137.536943049615,125.909910093231,0.73414351804996,1,0.0303328478648828,61,80,70.3,0.867709815078236,1.13798008534851,0.634690133726381,0,-1.07011173453671,90,129,68.3767294086245
91,UC Irvine,BW,10-5,107.171386549193,123,98.7123656118132,72,0.720213189049477,91,22.5592753689212,9.44072463107883,15.5592753689212,4.44072463107883,3-0,0.49364831616991,0.548783482007066,0.273107652821287,0.46521713027965,0.548783482007066,0.415077319243201,0.853221931058829,0.75972506182799,106.291622981277,104.338997724267,104.124599080524,104.665723489363,104.24617230487,101.047560016072,106.92963386847,98.0230097992814,0.7310862166797,3,0.0275008520311246,223,189,201.45,1.10697443534376,0.938198064035741,0.440130789788245,1,-1.04030917847811,87,133,70.1790902949313
92,College of Charleston,CAA,10-4,108.602258405256,105,100.248022334908,95,0.715147220144533,92,23.0187841987109,7.98121580128915,14.0187841987109,3.98121580128915,1-0,0.51725864868849,0.498818321650608,0.75698290018096,0.44984659030561,0.498818321650608,0.414478117667556,0.874932756013741,0.843490796445334,107.622311039141,104.845833743338,105.116470506133,106.728463299046,105.804191664399,83.9446309257547,117.526403839211,104.841128890203,0.788097252988353,1,0.0630954383746922,73,61,70.4625,1.03601206315416,0.865708710306901,0.394330777519709,1,-0.721386412677051,75,86,73.3439350590037
93,Rutgers,B10,8-5,99.6694577445883,272,92.0086847375153,9,0.7149866072716,93,14.3624632953463,16.6375367046537,6.36246329534629,13.6375367046537,0-2,0.528813877976419,0.459127812192167,0.912087239789802,0.691415774548053,0.459127812192167,0.819174153843791,0.675690871208956,0.845277323120585,105.461223108868,103.676255818795,110.501578040386,100.499489064925,99.0971738143922,97.1345900275722,99.6242974267077,96.8272059984931,0.581150447935327,3,-0.00125390979791506,130,152,141.0375,0.921740671807143,1.07772755472835,0.808850477627567,0,-1.33641091840256,102,180,68.7233338880587
94,Georgia,SEC,10-3,106.342456215217,140,98.386217372788,66,0.709773572554874,94,16.5353655102483,14.4646344897517,6.53536551024831,11.4646344897517,0-0,0.511027757930999,0.511027757930999,0,0.676288056469333,0.511027757930999,0.795642716524798,0.721387090117165,0.849320770841829,104.987817933737,104.882362486914,109.910754553171,101.468254162482,0,0,101.059124441067,97.3286757437442,0.606479763662503,2,0.0983933554954388,0,0,0,0,0,0.795642716524798,0,-0.204834285498061,67,44,70.7355639705497
95,Seton Hall,BE,9-5,110.590493969423,73,102.42680431539,138,0.707212792628593,95,15.5015513866794,15.4984486133206,8.50155138667943,11.4984486133206,2-1,0.567906571095956,0.47936365731876,0.892563921612339,0.67534828024381,0.47936365731876,0.783139822852587,0.691987085614525,0.852072779451521,105.987191858249,102.450692421977,109.120450004725,100.117822245774,109.114283881279,92.1038358384502,107.927279864849,95.740681402906,0.798647921996928,4,0.0548362273771939,190,191,194.7625,0.975547140748347,0.980681599383865,0.763829687777337,0.666666666666667,-0.847378211835372,81,94,67.2996294705635
96,Missouri St.,MVC,9-5,105.127111104091,161,97.6007952393096,56,0.701462612212019,96,19.3906801746577,11.6093198253423,11.3906801746577,8.60931982534232,1-2,0.489574997646732,0.448749498037777,0.639268496212897,0.525412467288082,0.448749498037777,0.567577100375749,0.836027741736755,0.857088158440926,103.480168966259,103.960054530662,105.007255728219,103.884202719709,98.5281807895749,96.8986107642359,123.985544987819,99.3348822739244,0.927518692246618,1,-0.021697662965946,209,216,213.6875,0.978063761333723,1.01082187774203,0.554925677580958,0.333333333333333,-1.98647772620602,122,214,69.9498395980302
97,Weber St.,BSky,10-4,108.970104777594,97,101.219605086635,112,0.700248776469654,97,23.0414061441553,7.95859385584471,14.3724441371045,3.62755586289548,2-0,0.412661832939797,0.416721246315333,0.388305352686581,0.389561924626566,0.420171066419095,0.367455322220851,0.891575489505875,0.845860499111266,104.24554780863,102.62853279551,103.277042202829,105.847859969763,122.458027024705,97.2867434952653,99.3046853042731,92.0243360006522,0.705910938560621,2,0.00326114103961972,179,127,138.5375,1.29206893440404,0.916719299828566,0.364849068412635,1,-1.30309200390621,100,172,65.079089935697
98,UNLV,MWC,7-5,110.704730982682,72,102.839978642071,147,0.700034596728393,98,15.5993634174219,14.4006365825781,8.59936341742193,9.40063658257807,0-0,0.483215884022143,0.483215884022143,0,0.59894923760238,0.483215884022143,0.676104806655871,0.772407855519929,0.854316014741134,106.301742339489,102.545627681838,107.824330273509,100.94774942481,0,0,118.327345872553,91.178734713685,0.952451178207264,2,-0.0933954348298447,0,0,0,0,0,0.676104806655871,0,-2.52067830161751,143,314,67.1175794068773
99,VCU,A10,8-6,109.787842017894,84,101.994292624224,125,0.699890981959139,99,17.125108931149,13.874891068851,9.12510893114898,8.87489106885102,0-1,0.52793470367273,0.512025864022502,0.73474961912569,0.588944342032694,0.512025864022502,0.644496576151166,0.81812105771826,0.861053504323696,104.695576676714,103.722008377706,106.957437645789,103.2123919795,114.890761165729,123.088382394275,123.03822694973,99.5232841290631,0.919767324465797,1,-0.0996953926203842,78,89,69.1875,1.12737127371274,1.28635953026197,0.639187573623253,0,-3.13833411943523,177,320,66.5812687245048
100,Hofstra,CAA,7-7,109.069621072432,95,101.411561022726,114,0.697873491141419,100,19.4666695559305,11.5333304440695,12.4666695559305,5.53333044406949,0-1,0.556511581582442,0.549277132691212,0.65055941716844,0.475742675190798,0.549277132691211,0.422634455884945,0.853955426118779,0.796235726329303,109.576925190814,104.814911708339,106.096564404739,106.369461212729,91.3315681734831,98.7987579355415,117.215398742934,107.988569656178,0.719677108663053,2,-0.0922948205671469,61,73,70.4625,0.865708710306901,1.03601206315416,0.40922710522121,0,-3.21051162510955,180,313,67.4010068446698
101,Appalachian St.,SB,11-3,107.039635213446,126,100.168604516301,92,0.681996109464663,101,22.7160222126526,7.28397778734738,13.7160222126526,4.28397778734738,2-0,0.39605130354985,0.409153922151291,0.317435591941205,0.39952983147508,0.40915392215129,0.393113771024273,0.899531793741275,0.890226364015931,104.245070537064,105.291996460055,103.483238156146,106.194676126162,105.904421150829,102.687664346743,117.427557484276,89.990715943181,0.95522614249706,1,0.0593179184019955,158,139,143.9625,1.09750803160545,0.965529217678215,0.402573543409656,1,-0.852634436803171,82,90,68.5877533885638
102,Indiana,B10,10-4,109.113336497351,94,102.133168192772,132,0.681410252101793,102,15.3471522787136,15.6528477212864,7.34715227871358,12.6528477212864,2-1,0.553548268313857,0.497036981700779,0.760756319228478,0.69878055479985,0.497036981700779,0.80973952000434,0.682232624180656,0.822693471372974,107.298911567923,103.714115526331,110.632207780215,100.103405841369,107.979776258802,93.4977405069499,110.040865446116,105.692474814854,0.613881643184542,4,0.117246153758544,213,214,208.6875,1.02066486972147,1.02545672356993,0.818383614258904,0.666666666666667,-0.11006214687638,66,27,70.89608975722
103,Yale,Ivy,9-6,108.542284074755,106,101.809353662266,122,0.676215805870742,103,18.447813278527,10.552186721473,9.44781327852703,4.55218672147297,0-0,0.495959731113504,0.495959731113504,0,0.481072483189335,0.495959731113504,0.465121860413438,0.845585971177311,0.815789192166458,106.61913641641,102.845758439293,105.938586937254,104.688700769122,0,0,115.172794558873,104.387010426658,0.755982010181791,2,-0.00723778256820407,0,0,0,0,0,0.465121860413438,0,-2.25278672371374,133,192,66.4924984499011
104,Samford,SC,12-2,109.971579522048,82,103.209826278539,152,0.674753887965041,104,24.2763602416952,6.7236397583048,13.2763602416952,4.7236397583048,1-0,0.307719181565548,0.309859552168379,0.279894363728753,0.364887216282844,0.309859552168379,0.404629418143292,0.899355014026156,0.881807477329875,101.939699015972,107.225598745844,102.357887831935,106.811960102835,111.023306307292,107.646001393219,72.8883371968739,105.240213805032,0.0144266875858604,1,0.0702345246765705,89,74,72.8125,1.22231759656652,1.01630901287554,0.411966774285323,1,-0.0310053991303237,62,73,75.6672685936162
105,Missouri,SEC,8-5,109.731361223754,86,103.275878615498,153,0.667580159993554,105,13.842625949994,17.157374050006,5.842625949994,12.157374050006,0-0,0.496143127387401,0.496143127387401,0,0.672793375531894,0.496143127387401,0.800374110302917,0.698379671605948,0.791331255501099,105.014340440547,105.282682109514,110.106396400828,101.731735120971,0,0,110.809633707375,101.897602334925,0.723966129283463,3,0.00569730022011983,0,0,0,0,0,0.800374110302917,0,-1.48303011198434,107,166,68.2878694239161
106,Arizona St.,P12,9-5,100.693532252055,250,94.8170043206684,24,0.666306589516438,106,15.536807922306,15.463192077694,9.53680792230601,10.463192077694,3-0,0.65729264849324,0.627352471364917,0.767073297963757,0.708077908997026,0.627352471364917,0.752476899694687,0.705765478784015,0.773620653720474,107.664630847369,100.254130686722,109.530570591388,99.4201794055169,104.453165641823,91.1312478202427,96.43342075662,95.0066970042014,0.542748537600128,4,0.161632258641185,229,212,222.1875,1.03066104078762,0.954149085794655,0.749901064706027,1,-0.324395865746756,70,8,71.6757724900114
107,Kent St.,MAC,8-5,107.882926647376,111,101.589689037602,115,0.666234419624205,107,20.6861021968868,9.31389780311319,13.6861021968868,4.31389780311319,1-0,0.45967413524269,0.480380269375198,0.211200525652594,0.407657177081457,0.480380269375198,0.359175115552295,0.886768488105093,0.833666488641929,105.087078203455,102.939018490466,103.534156241427,106.201898193517,114.24145891126,106.398342992499,93.472242145937,102.387402684259,0.259678460872481,2,-0.0423225375147918,82,69,67.5,1.21481481481481,1.02222222222222,0.367879503193454,1,-2.23738925252,132,250,70.3639411945063
108,High Point,BSth,12-4,116.156383343862,26,109.571171415865,287,0.661766382846428,108,23.28947043134,7.71052956865998,12.28947043134,3.71052956865998,1-0,0.368657766181794,0.356820779606338,0.546212564813646,0.368283022653967,0.356820779606338,0.37902887551112,0.919175752646811,0.919225877610179,103.483806860735,107.267084272497,102.137441472338,106.918259221275,129.572088563444,114.369601757202,0,0,0,0,0.00740370833712256,85,71,62.1625,1.36738387291373,1.1421677056103,0.367883296224285,1,-1.91441313708826,118,164,67.8589074064294
109,Penn St.,B10,7-7,107.442979016259,116,101.358497366048,113,0.661595077847285,109,12.7375777976668,18.2624222023332,6.73757779766678,13.2624222023332,1-2,0.495565753885373,0.399646977497631,0.847267933973758,0.658054107622808,0.399646977497631,0.800178029191655,0.719993052204518,0.883576508462637,104.255416211157,104.242391158426,108.800164839052,101.098678955994,108.806713683142,105.947559833642,113.570492325784,110.690545873537,0.573312934182928,3,-0.113778623564116,219,253,221.3,0.989606868504293,1.14324446452779,0.791868045994814,0.333333333333333,-3.45964718757748,189,332,72.1539000561062
110,Maryland,B10,9-5,102.994860339027,201,97.3265949527308,51,0.657230879736354,110,14.2657266770385,16.7342733229615,6.26572667703853,13.7342733229615,1-2,0.452232798026998,0.36647068521975,0.766693878320242,0.646450100841105,0.36647068521975,0.80043877943285,0.714955385486248,0.885949826023129,103.48381842388,105.410869598092,108.355988029413,101.192751052552,92.7886871741559,96.7625576684551,82.0799780076312,95.3287279903811,0.151764716990314,2,-0.0137935812585278,187,207,204.55,0.914201906624297,1.01197751161085,0.806393761982134,0.333333333333333,-1.90347292569378,117,200,66.8970855688263
111,Florida St.,ACC,7-6,105.620895327184,151,99.8442855405192,85,0.656291369669214,111,13.2991463004664,17.7008536995336,7.29914630046643,12.7008536995336,1-1,0.569628553533078,0.536397626867302,0.752398650194845,0.688461496970713,0.536397626867302,0.772096625527589,0.72993544787615,0.829656630730879,106.431701291761,102.89497150203,109.255544635384,100.590900407551,113.021801429173,93.2910134826333,102.601570419925,95.3486649853917,0.699117382405967,3,-0.0340919551855547,152,149,145.975,1.04127419078609,1.02072272649426,0.774285289453449,0.5,-2.46682652175483,141,238,71.4951425307687
112,UNC Wilmington,CAA,9-4,110.052352313139,81,104.044154436278,166,0.656022612021053,112,21.2195852682042,8.78041473179577,12.2195852682042,5.78041473179577,0-1,0.44605401051904,0.424231106255586,0.707928861680486,0.422858902456641,0.424231106255585,0.421944099924011,0.878377999673597,0.843893391978128,107.987471066309,104.218237538377,104.872770982245,106.229874415713,100.377755019108,108.894616392527,111.823354392794,82.0172521503595,0.972478872956681,1,0.0723041780243429,63,78,69.0875,0.911887099692419,1.12900307580966,0.405121466879513,0,-1.03399647451563,86,67,68.8808313337644
113,Santa Clara,WCC,10-6,107.797877534403,112,102.043383275917,127,0.652691031740203,113,18.6269868271981,12.3730131728019,9.62698682719807,6.37301317280193,1-0,0.538205967423438,0.536420271827243,0.564991401366371,0.534814157570817,0.536420271827243,0.533308425455417,0.800821706238055,0.803300111000333,105.687521518998,103.268206666751,104.991786928719,102.861759778609,103.784141743149,87.4631326241105,102.934490095841,113.610912832179,0.243258292972009,2,0.0662802185900059,68,57,65.2625,1.04194598735874,0.873395901168359,0.531196227061354,1,-1.65830919355534,111,79,71.1261288512671
114,Cornell,Ivy,10-3,113.722981599648,39,107.721170990573,251,0.651019310854638,114,20.1083267209382,7.89167327906178,9.10832672093822,4.89167327906178,0-0,0.437935282806327,0.437935282806327,0,0.437660665358959,0.406654191177304,0.468667139540613,0.867947433806562,0.860801948927391,101.907162772616,102.300964944949,99.5117641523755,100.199555768084,0,0,115.005711603932,114.555847417627,0.511266191811194,1,0.121925159184481,0,0,0,0,0,0.468667139540613,0,-0.313205085528784,69,23,74.4095518847561
115,Akron,MAC,9-4,106.088778415687,144,100.569182753923,102,0.648955145342712,115,21.7355237438753,8.26447625612473,13.7355237438753,4.26447625612473,1-0,0.470943779482216,0.470057333006447,0.481581137191437,0.406275543602003,0.470057333006447,0.363754350665707,0.894737587025198,0.85470344467037,106.19268094018,103.694900598913,104.052179358256,106.820706343746,110.624911568884,76.1940983964611,99.5589968389006,90.5891985112418,0.747585725758062,1,0.0661784149178899,73,51,65.125,1.12092130518234,0.783109404990403,0.356823363223017,1,-1.28629630454522,99,80,66.6591615655902
116,Bradley,MVC,9-5,105.26083762348,157,99.9060247336635,86,0.64575505012759,116,17.7774208836039,13.2225791163962,9.77742088360385,10.2225791163961,1-2,0.48061120250037,0.471073566682791,0.515582533831493,0.556063945114976,0.471073566682791,0.602808653252678,0.83735628779184,0.883819380496845,106.497413878191,105.674181609868,106.740485654763,103.55177603633,107.699094432757,105.340077333193,0,0,0,0,0.00116577133125118,235,225,211.1,1.11321648507816,1.06584557081952,0.618201497856417,0.333333333333333,-2.42751077053595,139,175,68.5805504904877
117,Loyola Chicago,A10,9-5,103.83960338468,190,98.5701255851491,68,0.645407084696141,117,17.3770429022856,13.6229570977144,9.3770429022856,8.6229570977144,1-0,0.433066480889752,0.425879762406833,0.526493821167705,0.547790392340497,0.425879762406833,0.635836958403699,0.823432931399661,0.851568117899698,103.534839182523,104.637938851989,106.210718766592,103.363939870829,110.596668997053,96.4777941268471,112.955594671601,114.182241499756,0.468986966512417,2,-0.0177709619554584,80,73,70.475,1.13515431003902,1.03582830791061,0.642268907652875,1,-2.15687620217711,129,207,69.5011740295285
118,Drexel,CAA,9-6,104.269889723473,181,99.0869223769692,76,0.642522489874903,118,19.3364223379633,11.6635776620367,12.3364223379633,5.66357766203667,2-0,0.434796349157871,0.446802359930356,0.356757279136722,0.44426287065398,0.446802359930356,0.442428795065487,0.870248504975871,0.853799191243879,103.449293866899,104.581753326357,104.207535277034,106.074066422669,117.233610583991,97.5161610857009,109.461869220151,99.2468971949657,0.755211721118118,2,-0.0559057013890482,177,128,139.3,1.27063890882986,0.918880114860014,0.453137734556582,1,-3.12740471731658,176,270,65.3791510429118
119,LSU,SEC,8-5,105.672759698619,150,100.430832153626,100,0.642239098111708,119,13.918182107915,17.081817892085,5.91818210791499,12.081817892085,0-0,0.449337611919774,0.449337611919774,0,0.637630022495,0.449337611919774,0.773618985688218,0.716252144649225,0.843816572661927,102.971516719574,106.336116674843,109.238224083127,102.439840736597,0,0,119.60339706941,112.454575213294,0.670128571881135,2,-0.0296015126732424,0,0,0,0,0,0.773618985688218,0,-2.18216273567438,130,232,71.2989595164641
120,McNeese St.,Slnd,11-2,110.072585399092,80,104.643229073026,178,0.641460229726476,120,26.3691772486992,4.63082275130079,15.3691772486992,2.63082275130079,0-0,0.370380311589473,0.370380311589473,0,0.280320293623909,0.370380311589473,0.215276947315446,0.926992938293058,0.874260594943028,106.385273162906,104.712581461591,100.379962845716,108.255302288254,0,0,0,0,0,0,0.15150390822536,0,0,0,0,0,0.215276947315446,0,0.311345614387136,50,10,65.5243283480487
121,Georgia Tech,ACC,8-5,105.110451335698,162,99.9433887488303,87,0.640996007388092,121,14.4469905760493,16.5530094239507,7.44699057604933,12.5530094239507,1-1,0.618756399327684,0.586648174264746,0.795351637173846,0.697902120782288,0.586648174264746,0.759091791366936,0.719336418231873,0.785685520513718,107.1479846016,102.531918699774,108.98697222032,100.22879240536,110.808424846735,102.192083105218,105.719609656871,94.5093901313283,0.783986148040463,4,0.132837074617569,143,150,137.05,1.04341481211237,1.09449106165633,0.755062919610612,0.5,-0.857819165919511,83,19,68.5641838982566
122,Tulane,Amer,10-3,112.505551574767,49,107.016884893492,232,0.63995834254044,122,17.9019879901469,12.0980120098531,8.90198799014686,9.09801200985314,1-0,0.371743480855996,0.378341102245891,0.292572024177257,0.5279849523519,0.378341102245891,0.62774751908924,0.825062863295904,0.904318086664654,101.28647495022,105.938966129325,105.317714513612,103.278636219718,118.550583290183,95.833065337292,105.891863038224,130.778581250961,0.0810993179374543,1,0.031007586163188,84,59,66.4125,1.26482213438735,0.888386975343497,0.647463724672298,1,-1.26094613913993,95,125,74.7076582640701
123,West Virginia,B12,5-8,104.70717432662,170,99.6022678882126,82,0.639870263136953,123,9.541764693648,21.458235306352,4.541764693648,13.458235306352,0-0,0.61786165172524,0.61786165172524,0,0.74920263452038,0.61786165172524,0.844060010983536,0.679884450201954,0.810282895805723,106.832312338594,101.484937557559,109.495747537865,97.7340612382108,0,0,110.621379480366,100.830427234031,0.743786296983337,3,-0.151312694631461,0,0,0,0,0,0.844060010983536,0,-4.5190768666626,237,349,68.6780707331017
124,UCLA,P12,6-8,102.381485262657,210,97.4031779293311,52,0.639510700897167,124,11.923524267467,19.076475732533,6.92352426746696,13.076475732533,1-2,0.518435295355934,0.466417475065128,0.709167303088891,0.651457459556492,0.466417475065128,0.753229451026742,0.711529401852602,0.782215765902892,104.614842119048,101.623632625456,108.489867676525,99.9899838118297,98.8208497752278,91.9793028835324,107.489889817358,94.5426880527157,0.813963309488184,5,-0.137596074161551,181,185,192.95,0.938066856698627,0.958797615962685,0.761005124192246,0.333333333333333,-3.87852968364473,204,345,65.9124129694064
125,Delaware,CAA,9-5,108.705834225234,102,103.53761683795,157,0.636491970529166,125,20.6432532178799,10.3567467821201,12.6432532178799,5.35674678212015,1-0,0.385258703524319,0.405069287762042,0.127721108433915,0.401304489632036,0.405069287762042,0.398585468760366,0.896895686776395,0.888891300569118,102.857209664099,106.157042315799,103.366940114531,107.081477421017,106.988111439252,85.9508128311634,131.377981523338,104.188246185516,0.93502743787096,1,-0.0611568920059502,80,53,68.625,1.16575591985428,0.772313296903461,0.414518666426627,1,-2.88770723948523,161,277,68.7344473039202
126,St. Thomas,Sum,11-5,106.486241715026,133,101.70914398036,119,0.628977710212726,126,22.2570339000993,8.74296609990074,12.3248115360615,3.67518846393854,2-0,0.30869888457739,0.317149594772189,0.249543913213796,0.324346530231239,0.305507841365768,0.342007801042619,0.917927939473155,0.900808782100675,102.897379550014,107.247389027125,103.273638827493,108.858548346296,110.963653702452,87.9868015154453,125.371152747662,108.278375036295,0.843643410373003,1,-0.0579454867059883,147,101,123.775,1.18763886083619,0.81599676832963,0.355216927875308,1,-2.85945035922749,160,271,63.7066924570287
127,Western Carolina,SC,12-2,107.341991707113,119,102.794382943604,145,0.621948279458434,127,23.6841854831521,7.31581451684794,12.6841854831521,5.31581451684794,1-0,0.341805594062163,0.334857893753828,0.432125698070516,0.378721824573814,0.334857893753828,0.410401330166025,0.913003259844076,0.919510431101618,102.905947528677,105.372177859561,102.930922008817,106.314658357197,126.624936245708,110.815729070402,0,0,0,0,0.138407938799512,80,71,63.8375,1.25318190718622,1.11219894262777,0.409123426171643,1,-0.227373117996301,68,14,69.5281117415837
128,Wichita St.,Amer,8-6,105.128011666665,160,100.780449756645,106,0.619091849394753,128,16.5185313469516,14.4814686530484,8.51853134695161,9.48146865304839,0-1,0.548449983491783,0.532571166976412,0.754874598191613,0.570283173808593,0.532571166976412,0.597519623187391,0.821824704627297,0.853201677369361,106.503247202693,102.658083250915,106.989946108366,102.953877311405,99.0871896506365,112.00973436025,95.4514338212431,102.347149558716,0.309564040815163,1,-0.00183388615007329,62,74,66.4,0.933734939759036,1.1144578313253,0.588263448187143,0,-2.93442445499399,164,181,72.0743911257508
129,Charlotte,Amer,6-7,104.201198342642,184,100.25231684768,96,0.609279516444895,129,15.7286169584392,14.2713830415608,9.7286169584392,8.2713830415608,0-1,0.538277220076849,0.510205162877791,0.875141906465542,0.52803525216758,0.510205162877791,0.539921978360773,0.831552593924218,0.826838002087809,106.979186492594,102.881822649543,106.248265872126,103.942917900979,98.0599997019549,99.4631617968726,97.6051771807458,104.680925784529,0.308990418014305,2,-0.0825226301501376,54,66,62.3375,0.86625225586525,1.05875275716864,0.520203159060492,0,-3.50702318866831,190,303,65.1562188866025
130,Oakland,Horz,8-8,109.695102938625,87,105.93538290269,204,0.598944050754384,130,18.8050702400847,12.1949297599153,13.8050702400847,6.19492975991534,3-2,0.582417422431704,0.673679318884207,0.381641250236197,0.469548673313743,0.673679318884207,0.357276818249988,0.829247905857304,0.655983093178663,108.214785624429,103.287284062486,105.57983298324,106.571881980982,102.777896808108,110.785380781541,117.707486912579,106.487278266907,0.759882716987264,5,0.0228988141950857,397,399,366.925,1.08196497921919,1.08741568440417,0.349155340921252,0.6,-2.65626592427273,152,140,69.1259720745137
131,UMass Lowell,AE,9-4,105.543562484968,152,102.045431172803,128,0.595708461538447,131,20.4797231703956,8.52027682960435,11.4797231703957,4.52027682960435,0-0,0.325362771349132,0.325362771349132,0,0.338064070751258,0.325362771349132,0.348383876515486,0.915452226473403,0.897475406532291,98.941647611167,102.408214490574,100.544477372033,105.930697732232,0,0,0,0,0,0,-0.00484605053422904,0,0,0,0,0,0.348383876515486,0,-2.0580721828205,126,186,70.7104498590654
132,Hawaii,BW,9-5,103.645684788218,194,100.275916170271,97,0.593898562198113,132,20.3679180464761,11.6320819535239,12.3679180464761,7.63208195352393,1-1,0.353184407670684,0.361483635004916,0.303389043665292,0.40275376937451,0.361483635004916,0.427515849996267,0.89824225968731,0.893773108484869,102.511352023597,106.200783611165,102.564404571244,105.573208248469,101.741128478343,99.7790963159832,106.872782238258,106.198114578439,0.518198817178503,1,-0.0782851066207961,139,130,134.925,1.0302019640541,0.963498239762831,0.441307717366375,0.5,-3.04876212063036,171,299,67.6289943352686
133,Illinois Chicago,MVC,7-7,101.4173071981,229,98.2413627537679,63,0.590465211004374,133,15.5063363319193,15.4936636680807,8.50633633191932,11.4936636680807,0-3,0.425434663387807,0.394736980630525,0.537992833497845,0.510662241476651,0.394736980630525,0.574421134942021,0.844562825197586,0.883275328955075,103.358980500308,104.951249931491,105.29942556991,104.075143316526,96.8425449758037,105.712035244048,87.634109554667,87.4058410682632,0.50749798056089,1,-0.132192585624533,187,216,196.75,0.950444726810674,1.09783989834816,0.580849658726287,0,-4.39606775028151,231,343,69.0732274497321
134,Davidson,A10,10-4,104.902608647515,165,101.68430186695,117,0.588637001650142,134,17.5765495603086,13.4234504396915,7.57654956030855,10.4234504396915,0-1,0.441527114071021,0.413418156529001,0.806943562117289,0.545102375079676,0.413418156529001,0.640207644032942,0.813747822257748,0.852710809186807,105.551597634905,104.411067318025,106.778987788175,103.029041309811,86.6334675795131,96.9185111206415,114.672453231961,119.29815764187,0.388224970432447,2,0.0951619645554603,59,72,66.8375,0.882737983916215,1.07723957359267,0.63039964885151,0,-1.04981440122695,88,48,67.0597202305291
